miRNA_normalized_dat_mean_centered_w_fam_names_14072020.txt,miRNA_family	protein_normalized_dat_mean_centered_14072020.txt,entrezs
mir-9-5p	2553
mir-9-5p	6470
mir-9-5p	4311
mir-9-5p	80228
mir-9-5p	8972
mir-9-5p	1747
mir-9-5p	4094
mir-9-5p	55809
mir-9-5p	56995
mir-9-5p	4026
mir-9-5p	3952
mir-9-5p	2560
mir-9-5p	2561
mir-9-5p	285672
mir-9-5p	64841
mir-9-5p	54487
mir-9-5p	5159
mir-9-5p	214
mir-9-5p	4734
mir-9-5p	22890
mir-9-5p	57659
mir-9-5p	1734
mir-9-5p	84920
mir-9-5p	3400
mir-9-5p	388403
mir-9-5p	3099
mir-9-5p	23361
mir-9-5p	114991
mir-9-5p	285349
mir-9-5p	79027
mir-9-5p	9726
mir-9-5p	619279
mir-9-5p	5174
mir-9-5p	2629
mir-9-5p	10541
mir-9-5p	57805
mir-9-5p	3572
mir-9-5p	100289678
mir-9-5p	10129
mir-9-5p	55691
mir-9-5p	56267
mir-9-5p	7514
mir-9-5p	2019
mir-9-5p	2020
mir-9-5p	2078
mir-9-5p	23555
mir-9-5p	90139
mir-9-5p	8178
mir-9-5p	667
mir-9-5p	29940
mir-9-5p	84301
mir-9-5p	11332
mir-9-5p	1810
mir-9-5p	4082
mir-9-5p	1630
mir-9-5p	23368
mir-9-5p	1267
mir-9-5p	8030
mir-9-5p	867
mir-9-5p	54149
mir-9-5p	28988
mir-9-5p	766
mir-9-5p	7402
mir-9-5p	122553
mir-9-5p	549
mir-9-5p	2290
mir-9-5p	10054
mir-9-5p	9098
mir-9-5p	3344
mir-9-5p	1112
mir-9-5p	2309
mir-9-5p	2308
mir-9-5p	116113
mir-9-5p	27086
mir-9-5p	93986
mir-9-5p	94234
mir-9-5p	204
mir-9-5p	205
mir-9-5p	79834
mir-9-5p	64901
mir-9-5p	10096
mir-9-5p	88
mir-9-5p	9635
mir-9-5p	9949
mir-9-5p	127933
mir-9-5p	84061
mir-9-5p	2255
mir-9-5p	2257
mir-9-5p	2259
mir-9-5p	8817
mir-9-5p	1183
mir-9-5p	1184
mir-9-5p	1185
mir-9-5p	84376
mir-9-5p	23023
mir-9-5p	26099
mir-9-5p	64718
mir-9-5p	7690
mir-9-5p	1783
mir-9-5p	9828
mir-9-5p	54887
mir-9-5p	57209
mir-9-5p	7776
mir-9-5p	114928
mir-9-5p	904
mir-9-5p	905
mir-9-5p	900
mir-9-5p	4130
mir-9-5p	4131
mir-9-5p	9134
mir-9-5p	9706
mir-9-5p	388630
mir-9-5p	57567
mir-9-5p	51439
mir-9-5p	195828
mir-9-5p	149076
mir-9-5p	22891
mir-9-5p	987
mir-9-5p	84441
mir-9-5p	6785
mir-9-5p	84124
mir-9-5p	55893
mir-9-5p	25932
mir-9-5p	29094
mir-9-5p	7419
mir-9-5p	5596
mir-9-5p	10186
mir-9-5p	9774
mir-9-5p	4673
mir-9-5p	8720
mir-9-5p	55075
mir-9-5p	29993
mir-9-5p	79789
mir-9-5p	79020
mir-9-5p	3211
mir-9-5p	3231
mir-9-5p	83742
mir-9-5p	153562
mir-9-5p	85301
mir-9-5p	286343
mir-9-5p	25817
mir-9-5p	151647
mir-9-5p	25978
mir-9-5p	57132
mir-9-5p	57198
mir-9-5p	10396
mir-9-5p	91
mir-9-5p	130399
mir-9-5p	11196
mir-9-5p	9575
mir-9-5p	55361
mir-9-5p	8451
mir-9-5p	7352
mir-9-5p	111
mir-9-5p	112
mir-9-5p	115
mir-9-5p	55243
mir-9-5p	79443
mir-9-5p	23357
mir-9-5p	10847
mir-9-5p	3977
mir-9-5p	57511
mir-9-5p	10797
mir-9-5p	83548
mir-9-5p	51366
mir-9-5p	23304
mir-9-5p	64211
mir-9-5p	29855
mir-9-5p	254048
mir-9-5p	3655
mir-9-5p	25942
mir-9-5p	3691
mir-9-5p	8445
mir-9-5p	1045
mir-9-5p	221035
mir-9-5p	80346
mir-9-5p	7905
mir-9-5p	1024
mir-9-5p	999
mir-9-5p	10983
mir-9-5p	54619
mir-9-5p	347365
mir-9-5p	5291
mir-9-5p	23492
mir-9-5p	23468
mir-9-5p	23466
mir-9-5p	961
mir-9-5p	8503
mir-9-5p	23114
mir-9-5p	83857
mir-9-5p	3337
mir-9-5p	23102
mir-9-5p	55466
mir-9-5p	87178
mir-9-5p	51555
mir-9-5p	10241
mir-9-5p	22838
mir-9-5p	11237
mir-9-5p	152006
mir-9-5p	26994
mir-9-5p	9445
mir-9-5p	81618
mir-9-5p	23250
mir-9-5p	23200
mir-9-5p	85406
mir-9-5p	139285
mir-9-5p	219287
mir-9-5p	5611
mir-9-5p	23411
mir-9-5p	1107
mir-9-5p	83892
mir-9-5p	115207
mir-9-5p	79577
mir-9-5p	481
mir-9-5p	6936
mir-9-5p	55629
mir-9-5p	81035
mir-9-5p	6728
mir-9-5p	79073
mir-9-5p	375346
mir-9-5p	9878
mir-9-5p	83440
mir-9-5p	7145
mir-9-5p	4074
mir-9-5p	8658
mir-9-5p	83641
mir-9-5p	4790
mir-9-5p	8329
mir-9-5p	3012
mir-9-5p	64795
mir-9-5p	55626
mir-9-5p	8844
mir-9-5p	84281
mir-9-5p	150590
mir-9-5p	80271
mir-9-5p	9874
mir-9-5p	7094
mir-9-5p	85458
mir-9-5p	6732
mir-9-5p	56648
mir-9-5p	5652
mir-9-5p	6431
mir-9-5p	1009
mir-9-5p	6426
mir-9-5p	22807
mir-9-5p	64375
mir-9-5p	64376
mir-9-5p	25771
mir-9-5p	79041
mir-9-5p	100528030
mir-9-5p	317649
mir-9-5p	84959
mir-9-5p	56938
mir-9-5p	55069
mir-9-5p	79685
mir-9-5p	84187
mir-9-5p	219902
mir-9-5p	5129
mir-9-5p	8621
mir-9-5p	7170
mir-9-5p	9901
mir-9-5p	26049
mir-9-5p	7052
mir-9-5p	162466
mir-9-5p	7037
mir-9-5p	27112
mir-9-5p	84910
mir-9-5p	688
mir-9-5p	8609
mir-9-5p	6605
mir-9-5p	6603
mir-9-5p	23476
mir-9-5p	8467
mir-9-5p	673
mir-9-5p	54790
mir-9-5p	139231
mir-9-5p	100131897
mir-9-5p	9725
mir-9-5p	285172
mir-9-5p	80114
mir-9-5p	139411
mir-9-5p	442213
mir-9-5p	81558
mir-9-5p	150864
mir-9-5p	55007
mir-9-5p	4154
mir-9-5p	79665
mir-9-5p	26011
mir-9-5p	10178
mir-9-5p	80267
mir-9-5p	23506
mir-9-5p	80351
mir-9-5p	9568
mir-9-5p	51059
mir-9-5p	84908
mir-9-5p	3021
mir-9-5p	9766
mir-9-5p	387597
mir-9-5p	7832
mir-9-5p	10420
mir-9-5p	142891
mir-9-5p	55088
mir-9-5p	105
mir-9-5p	10133
mir-9-5p	117178
mir-9-5p	121536
mir-9-5p	27242
mir-9-5p	23596
mir-9-5p	55625
mir-9-5p	25921
mir-9-5p	79991
mir-9-5p	57167
mir-9-5p	100113407
mir-9-5p	23131
mir-9-5p	283377
mir-9-5p	91775
mir-9-5p	23384
mir-9-5p	9462
mir-9-5p	23609
mir-9-5p	7456
mir-9-5p	51128
mir-9-5p	6539
mir-9-5p	26100
mir-9-5p	7855
mir-9-5p	8773
mir-9-5p	163786
mir-9-5p	8898
mir-9-5p	54207
mir-9-5p	2583
mir-9-5p	124359
mir-9-5p	54928
mir-9-5p	23313
mir-9-5p	23582
mir-9-5p	8087
mir-9-5p	55783
mir-9-5p	54918
mir-9-5p	10220
mir-9-5p	22859
mir-9-5p	23266
mir-9-5p	59274
mir-9-5p	10552
mir-9-5p	2332
mir-9-5p	132430
mir-9-5p	4185
mir-9-5p	102
mir-9-5p	63971
mir-9-5p	23303
mir-9-5p	117247
mir-9-5p	51621
mir-9-5p	11278
mir-9-5p	10242
mir-9-5p	3745
mir-9-5p	3736
mir-9-5p	3759
mir-9-5p	7586
mir-9-5p	27133
mir-9-5p	3782
mir-9-5p	50801
mir-9-5p	3777
mir-9-5p	3786
mir-9-5p	285527
mir-9-5p	57626
mir-9-5p	55083
mir-9-5p	4361
mir-9-5p	55605
mir-9-5p	115704
mir-9-5p	27154
mir-9-5p	27443
mir-9-5p	64764
mir-9-5p	163404
mir-9-5p	57542
mir-9-5p	54800
mir-9-5p	11339
mir-9-5p	23276
mir-9-5p	55554
mir-9-5p	1781
mir-9-5p	26205
mir-9-5p	79874
mir-9-5p	84272
mir-9-5p	3818
mir-9-5p	65244
mir-9-5p	23272
mir-9-5p	23510
mir-9-5p	80055
mir-9-5p	7048
mir-9-5p	7046
mir-9-5p	23562
mir-9-5p	1173
mir-9-5p	10513
mir-9-5p	130340
mir-9-5p	8905
mir-9-5p	23621
mir-9-5p	8546
mir-9-5p	83593
mir-9-5p	23012
mir-9-5p	9832
mir-9-5p	8365
mir-9-5p	60677
mir-9-5p	64766
mir-9-5p	23431
mir-9-5p	6813
mir-9-5p	645369
mir-9-5p	55388
mir-9-5p	2254
mir-9-5p	2250
mir-9-5p	22893
mir-9-5p	10772
mir-9-5p	5465
mir-9-5p	5467
mir-9-5p	29097
mir-9-5p	79892
mir-9-5p	116150
mir-9-5p	730
mir-9-5p	231
mir-9-5p	23112
mir-9-5p	27327
mir-9-5p	7101
mir-9-5p	54361
mir-9-5p	27342
mir-9-5p	23063
mir-9-5p	302
mir-9-5p	25862
mir-9-5p	57478
mir-9-5p	23252
mir-9-5p	54726
mir-9-5p	9097
mir-9-5p	100533105
mir-9-5p	25936
mir-9-5p	10894
mir-9-5p	9804
mir-9-5p	64319
mir-9-5p	253782
mir-9-5p	29956
mir-9-5p	2200
mir-9-5p	2201
mir-9-5p	56243
mir-9-5p	10352
mir-9-5p	1452
mir-9-5p	4300
mir-9-5p	1455
mir-9-5p	2494
mir-9-5p	25929
mir-9-5p	341640
mir-9-5p	57221
mir-9-5p	23197
mir-9-5p	3320
mir-9-5p	23543
mir-9-5p	401145
mir-9-5p	54462
mir-9-5p	197407
mir-9-5p	26118
mir-9-5p	26507
mir-9-5p	54805
mir-9-5p	26504
mir-9-5p	55206
mir-9-5p	4884
mir-9-5p	60312
mir-9-5p	29883
mir-9-5p	23019
mir-9-5p	4848
mir-9-5p	57614
mir-9-5p	57670
mir-9-5p	64645
mir-9-5p	10163
mir-9-5p	7337
mir-9-5p	9690
mir-9-5p	7328
mir-9-5p	65264
mir-9-5p	55284
mir-9-5p	83452
mir-9-5p	2113
mir-9-5p	57698
mir-9-5p	10277
mir-9-5p	147906
mir-9-5p	57710
mir-9-5p	5874
mir-9-5p	9397
mir-9-5p	4836
mir-9-5p	81567
mir-9-5p	4833
mir-9-5p	23759
mir-9-5p	22993
mir-9-5p	6483
mir-9-5p	122786
mir-9-5p	56061
mir-9-5p	55790
mir-9-5p	7465
mir-9-5p	4887
mir-9-5p	11180
mir-9-5p	23335
mir-9-5p	9647
mir-9-5p	5494
mir-9-5p	158405
mir-9-5p	85465
mir-9-5p	2131
mir-9-5p	4745
mir-9-5p	644809
mir-9-5p	152330
mir-9-5p	5067
mir-9-5p	4779
mir-9-5p	26031
mir-9-5p	7903
mir-9-5p	1271
mir-9-5p	90780
mir-9-5p	60313
mir-9-5p	79871
mir-9-5p	4869
mir-9-5p	7813
mir-9-5p	56413
mir-9-5p	26207
mir-9-5p	3617
mir-9-5p	83394
mir-9-5p	57605
mir-9-5p	223082
mir-9-5p	22895
mir-9-5p	55291
mir-9-5p	4750
mir-9-5p	4756
mir-9-5p	29994
mir-9-5p	10529
mir-9-5p	22992
mir-9-5p	5927
mir-9-5p	9630
mir-9-5p	22877
mir-9-5p	5924
mir-9-5p	1983
mir-9-5p	3925
mir-9-5p	160760
mir-9-5p	30844
mir-9-5p	57724
mir-9-5p	6373
mir-9-5p	5524
mir-9-5p	22795
mir-9-5p	4811
mir-9-5p	2028
mir-9-5p	2589
mir-9-5p	285203
mir-9-5p	133121
mir-9-5p	5167
mir-9-5p	2591
mir-9-5p	8693
mir-9-5p	10114
mir-9-5p	28996
mir-9-5p	204851
mir-9-5p	51141
mir-9-5p	3638
mir-9-5p	201595
mir-9-5p	7045
mir-9-5p	55740
mir-9-5p	161357
mir-9-5p	266727
mir-9-5p	2016
mir-9-5p	161436
mir-9-5p	4781
mir-9-5p	4774
mir-9-5p	4782
mir-9-5p	80020
mir-9-5p	4808
mir-9-5p	11102
mir-9-5p	5451
mir-9-5p	25833
mir-9-5p	5452
mir-9-5p	783
mir-9-5p	777
mir-9-5p	1879
mir-9-5p	23338
mir-9-5p	148479
mir-9-5p	26147
mir-9-5p	10882
mir-9-5p	84665
mir-9-5p	745
mir-9-5p	4638
mir-9-5p	4627
mir-9-5p	100287932
mir-9-5p	4619
mir-9-5p	55237
mir-9-5p	6782
mir-9-5p	79269
mir-9-5p	27253
mir-9-5p	6804
mir-9-5p	57575
mir-9-5p	11281
mir-9-5p	26502
mir-9-5p	57224
mir-9-5p	1960
mir-9-5p	162417
mir-9-5p	55333
mir-9-5p	256987
mir-9-5p	5362
mir-9-5p	91584
mir-9-5p	26043
mir-9-5p	9882
mir-9-5p	11138
mir-9-5p	463
mir-9-5p	79776
mir-9-5p	80737
mir-9-5p	7852
mir-9-5p	1994
mir-9-5p	1993
mir-9-5p	1996
mir-9-5p	9762
mir-9-5p	84445
mir-9-5p	57606
mir-9-5p	83856
mir-9-5p	9720
mir-9-5p	90231
mir-9-5p	23428
mir-9-5p	6541
mir-9-5p	6530
mir-9-5p	6533
mir-9-5p	64771
mir-9-5p	84679
mir-9-5p	6548
mir-9-5p	205428
mir-9-5p	23127
mir-9-5p	55727
mir-9-5p	4356
mir-9-5p	6546
mir-9-5p	116987
mir-9-5p	6327
mir-9-5p	83699
mir-9-5p	57452
mir-9-5p	57185
mir-9-5p	4034
mir-9-5p	25778
mir-9-5p	3625
mir-9-5p	3624
mir-9-5p	10777
mir-9-5p	4325
mir-9-5p	4324
mir-9-5p	6505
mir-9-5p	64426
mir-9-5p	6521
mir-9-5p	6526
mir-9-5p	8884
mir-9-5p	9953
mir-9-5p	22818
mir-9-5p	3268
mir-9-5p	3267
mir-9-5p	22823
mir-9-5p	6563
mir-9-5p	1946
mir-9-5p	1942
mir-9-5p	1495
mir-9-5p	57157
mir-9-5p	23513
mir-9-5p	64083
mir-9-5p	320
mir-9-5p	55327
mir-9-5p	8825
mir-9-5p	245806
mir-9-5p	9686
mir-9-5p	9860
mir-9-5p	55666
mir-9-5p	25966
mir-9-5p	246175
mir-9-5p	144577
mir-9-5p	728568
mir-9-5p	10644
mir-9-5p	10643
mir-9-5p	10642
mir-9-5p	3382
mir-9-5p	9261
mir-9-5p	1730
mir-9-5p	1729
mir-9-5p	26065
mir-9-5p	6940
mir-9-5p	6359
mir-9-5p	9567
mir-9-5p	84705
mir-9-5p	11167
mir-9-5p	83591
mir-9-5p	22865
mir-9-5p	139065
mir-9-5p	84631
mir-9-5p	8273
mir-9-5p	85416
mir-9-5p	51011
mir-9-5p	30811
mir-9-5p	953
mir-9-5p	57089
mir-9-5p	957
mir-9-5p	91133
mir-9-5p	55588
mir-9-5p	57514
mir-9-5p	80728
mir-9-5p	83478
mir-9-5p	7058
mir-9-5p	1297
mir-9-5p	55227
mir-9-5p	81839
mir-9-5p	4208
mir-9-5p	9839
mir-9-5p	587
mir-9-5p	80853
mir-9-5p	6571
mir-9-5p	8974
mir-9-5p	51661
mir-9-5p	9645
mir-9-5p	57553
mir-9-5p	84248
mir-9-5p	201725
mir-9-5p	4809
mir-9-5p	1284
mir-9-5p	2673
mir-9-5p	139322
mir-9-5p	10560
mir-9-5p	131566
mir-9-5p	6596
mir-9-5p	57585
mir-9-5p	10645
mir-9-5p	126917
mir-9-5p	132864
mir-9-5p	22849
mir-9-5p	64506
mir-9-5p	80315
mir-9-5p	3141
mir-9-5p	81502
mir-9-5p	8396
mir-9-5p	2137
mir-9-5p	862
mir-9-5p	8243
mir-9-5p	10902
mir-9-5p	23119
mir-9-5p	3090
mir-9-5p	29974
mir-9-5p	25758
mir-9-5p	10620
mir-9-5p	8289
mir-9-5p	57492
mir-9-5p	8563
mir-9-5p	124808
mir-9-5p	152137
mir-9-5p	55671
mir-9-5p	639
mir-9-5p	93166
mir-9-5p	25902
mir-9-5p	610
mir-9-5p	9527
mir-9-5p	64131
mir-9-5p	3916
mir-9-5p	2034
mir-9-5p	93621
mir-9-5p	92312
mir-9-5p	27245
mir-9-5p	6575
mir-9-5p	3037
mir-9-5p	403341
mir-9-5p	57684
mir-9-5p	29068
mir-9-5p	360023
mir-9-5p	9880
mir-9-5p	84614
mir-9-5p	253461
mir-9-5p	7541
mir-9-5p	26137
mir-9-5p	49854
mir-9-5p	112939
mir-9-5p	51341
mir-9-5p	51043
mir-9-5p	201501
mir-9-5p	23367
mir-9-5p	1374
mir-9-5p	5578
mir-9-5p	5593
mir-9-5p	25827
mir-9-5p	26224
mir-9-5p	26190
mir-9-5p	112399
mir-9-5p	10106
mir-9-5p	3280
mir-9-5p	153222
mir-9-5p	3927
mir-9-5p	58487
mir-9-5p	2045
mir-9-5p	2050
mir-9-5p	2048
mir-9-5p	55512
mir-9-5p	10999
mir-9-5p	56652
mir-9-5p	255520
mir-9-5p	10618
mir-9-5p	55627
mir-9-5p	5757
mir-9-5p	5728
mir-9-5p	55161
mir-9-5p	5634
mir-9-5p	64412
mir-9-5p	1836
mir-9-5p	92255
mir-9-5p	64094
mir-9-5p	23362
mir-9-5p	5618
mir-9-5p	112476
mir-9-5p	285368
mir-9-5p	5396
mir-9-5p	51460
mir-9-5p	134353
mir-9-5p	79693
mir-9-5p	9265
mir-9-5p	23350
mir-9-5p	7837
mir-9-5p	9699
mir-9-5p	9783
mir-9-5p	89970
mir-9-5p	58497
mir-9-5p	127544
mir-9-5p	25897
mir-9-5p	57484
mir-9-5p	254225
mir-9-5p	81847
mir-9-5p	27246
mir-9-5p	54778
mir-9-5p	79589
mir-9-5p	5813
mir-9-5p	5337
mir-9-5p	8502
mir-9-5p	5570
mir-9-5p	79727
mir-9-5p	389421
mir-9-5p	154661
mir-9-5p	80262
mir-9-5p	56889
mir-9-5p	6712
mir-9-5p	23142
mir-9-5p	9867
mir-9-5p	57678
mir-9-5p	10082
mir-9-5p	2239
mir-9-5p	644139
mir-9-5p	2805
mir-9-5p	415116
mir-9-5p	1639
mir-9-5p	10540
mir-9-5p	93183
mir-9-5p	80235
mir-9-5p	57120
mir-9-5p	285590
mir-9-5p	9644
mir-9-5p	54872
mir-9-5p	8531
mir-9-5p	55023
mir-9-5p	7187
mir-9-5p	283554
mir-9-5p	23471
mir-9-5p	23133
mir-9-5p	3482
mir-9-5p	5471
mir-9-5p	79717
mir-9-5p	10622
mir-9-5p	25816
mir-9-5p	9139
mir-9-5p	114299
mir-9-5p	54873
mir-9-5p	83871
mir-9-5p	5869
mir-9-5p	2202
mir-9-5p	4218
mir-9-5p	5738
mir-9-5p	10905
mir-9-5p	2700
mir-9-5p	57092
mir-9-5p	144715
mir-9-5p	51105
mir-9-5p	5888
mir-9-5p	9517
mir-9-5p	5079
mir-9-5p	79646
mir-9-5p	55255
mir-9-5p	8505
mir-9-5p	79726
mir-9-5p	5062
mir-9-5p	5063
mir-9-5p	56924
mir-9-5p	10298
mir-9-5p	9144
mir-9-5p	131405
mir-9-5p	9866
mir-9-5p	84675
mir-9-5p	54852
mir-9-5p	54765
mir-9-5p	1131
mir-9-5p	22874
mir-9-5p	59338
mir-9-5p	90627
mir-9-5p	1902
mir-9-5p	23321
mir-9-5p	2670
mir-9-5p	1848
mir-9-5p	1850
mir-9-5p	10413
mir-9-5p	9181
mir-9-5p	26135
mir-9-5p	5663
mir-9-5p	29915
mir-9-5p	51631
mir-9-5p	22856
mir-9-5p	55742
mir-9-5p	84947
mir-9-5p	83539
mir-9-5p	10164
mir-9-5p	80149
mir-9-5p	154810
mir-9-5p	51421
mir-9-5p	63899
mir-9-5p	8864
mir-9-5p	162073
mir-9-5p	127254
mir-9-5p	5178
mir-9-5p	26064
mir-9-5p	5165
mir-9-5p	5166
mir-9-5p	396
mir-9-5p	123228
mir-9-5p	26054
mir-9-5p	29843
mir-9-5p	23038
mir-9-5p	57369
mir-9-5p	10052
mir-9-5p	57369
mir-9-5p	2571
mir-9-5p	9846
mir-9-5p	84435
mir-9-5p	25960
mir-9-5p	387509
mir-9-5p	1318
mir-9-5p	79753
mir-9-5p	10565
mir-9-5p	10564
mir-9-5p	54464
mir-9-5p	7781
mir-9-5p	55676
mir-9-5p	64924
mir-9-5p	171546
mir-9-5p	165679
mir-9-5p	54822
mir-9-5p	10197
mir-9-5p	9670
mir-9-5p	51194
mir-9-5p	5715
mir-9-5p	84270
mir-9-5p	9197
mir-9-5p	25831
mir-9-5p	23767
mir-9-5p	23259
mir-9-5p	57706
mir-9-5p	163259
mir-9-5p	9320
mir-9-5p	63027
mir-9-5p	9819
mir-9-5p	2668
mir-9-5p	283373
mir-9-5p	51573
mir-9-5p	23253
mir-9-5p	147463
mir-9-5p	285175
mir-9-5p	91369
mir-9-5p	137970
mir-9-5p	5866
mir-9-5p	57826
mir-9-5p	5911
mir-9-5p	5908
mir-9-5p	372
mir-9-5p	6875
mir-9-5p	2730
mir-9-5p	2643
mir-9-5p	149041
mir-9-5p	5045
mir-9-5p	5900
mir-9-5p	3175
mir-9-5p	23008
mir-9-5p	9480
mir-9-5p	390874
mir-9-5p	65059
mir-9-5p	57704
mir-9-5p	55631
mir-9-5p	23551
mir-9-5p	4245
mir-9-5p	84230
mir-9-5p	55334
mir-9-5p	5922
mir-9-5p	55106
mir-9-5p	1306
mir-9-5p	6645
mir-9-5p	10123
mir-9-5p	200014
mir-9-5p	54862
mir-9-5p	6932
mir-9-5p	283638
mir-9-5p	148789
mir-9-5p	157680
mir-9-5p	51000
mir-9-5p	83891
mir-9-5p	257364
mir-9-5p	147339
mir-9-5p	123036
mir-9-5p	54796
mir-9-5p	6887
mir-9-5p	55704
mir-9-5p	55089
mir-9-5p	257397
mir-9-5p	3837
mir-9-5p	146760
mir-9-5p	100996928
mir-9-5p	1310
mir-9-5p	80781
mir-9-5p	8986
mir-9-5p	6196
mir-9-5p	27330
mir-9-5p	64175
mir-9-5p	6788
mir-9-5p	100130776
mir-9-5p	64106
mir-9-5p	6769
mir-9-5p	8027
mir-9-5p	139221
mir-9-5p	8653
mir-9-5p	9530
mir-9-5p	1654
mir-9-5p	10521
mir-9-5p	6747
mir-9-5p	9781
mir-9-5p	200407
mir-9-5p	9586
mir-9-5p	56957
mir-9-5p	55240
mir-9-5p	9943
mir-9-5p	6857
mir-9-5p	6860
mir-9-5p	143425
mir-9-5p	2977
mir-9-5p	57477
mir-9-5p	57619
mir-9-5p	357
mir-9-5p	22854
mir-9-5p	375743
mir-9-5p	6646
mir-9-5p	9848
mir-9-5p	10014
mir-9-5p	5727
mir-9-5p	9655
mir-9-5p	9306
mir-9-5p	8835
mir-9-5p	51232
mir-9-5p	1977
mir-9-5p	9991
mir-9-5p	58155
mir-9-5p	5725
mir-9-5p	165055
mir-9-5p	90693
mir-9-5p	159686
mir-9-5p	23151
mir-9-5p	604
mir-9-5p	26292
mir-9-5p	55193
mir-9-5p	51317
mir-9-5p	1903
mir-9-5p	55753
mir-9-5p	284106
mir-9-5p	389206
mir-9-5p	57673
mir-9-5p	64151
mir-9-5p	9341
mir-9-5p	6843
mir-9-5p	7257
mir-9-5p	9228
mir-9-5p	147912
mir-9-5p	51804
mir-9-5p	6492
mir-9-5p	150094
mir-9-5p	23387
mir-9-5p	4978
mir-9-5p	10019
mir-9-5p	64599
mir-9-5p	1404
mir-9-5p	23405
mir-9-5p	6654
mir-9-5p	162989
mir-9-5p	221662
mir-9-5p	134553
mir-9-5p	90355
mir-9-5p	51375
mir-9-5p	54861
mir-9-5p	57502
mir-9-5p	144453
mir-9-5p	5286
mir-9-5p	9508
mir-9-5p	6383
mir-9-5p	6382
mir-9-5p	80031
mir-9-5p	23446
mir-9-5p	204962
mir-9-5p	23399
mir-9-5p	11096
mir-9-5p	56999
mir-9-5p	8091
mir-9-5p	9857
mir-9-5p	80179
mir-9-5p	4641
mir-9-5p	4642
mir-9-5p	131544
mir-9-5p	4651
mir-9-5p	4649
mir-9-5p	27303
mir-9-5p	5937
mir-9-5p	56172
mir-9-5p	196527
mir-9-5p	55107
mir-9-5p	5793
mir-9-5p	5796
mir-9-5p	5795
mir-9-5p	287
mir-9-5p	11122
mir-9-5p	93649
mir-9-5p	26278
mir-9-5p	9731
mir-9-5p	4853
mir-9-5p	340481
mir-9-5p	253832
mir-9-5p	219899
mir-9-5p	57210
mir-9-5p	118980
mir-9-5p	53358
mir-9-5p	25759
mir-9-5p	6464
mir-9-5p	64225
mir-9-5p	79956
mir-9-5p	6272
mir-9-5p	1386
mir-9-5p	466
mir-9-5p	23678
mir-9-5p	113263
mir-9-5p	140460
mir-9-5p	100529211
mir-9-5p	23351
mir-9-5p	400
mir-9-5p	124925
mir-9-5p	8202
mir-9-5p	10499
mir-9-5p	135112
mir-9-5p	10363
mir-9-5p	382
mir-9-5p	9032
mir-9-5p	23262
mir-9-5p	9677
mir-9-5p	57555
mir-9-5p	41
mir-9-5p	23677
mir-9-5p	145773
mir-9-5p	57171
mir-9-5p	222584
mir-9-5p	5097
mir-9-5p	5099
mir-9-5p	5101
mir-9-5p	9687
mir-9-5p	192669
mir-9-5p	9612
mir-9-5p	84895
mir-9-5p	9913
mir-9-5p	23429
mir-9-5p	84280
mir-9-5p	144245
mir-9-5p	4299
mir-9-5p	90417
mir-9-5p	6256
mir-9-5p	54629
mir-9-5p	92002
mir-9-5p	794
mir-9-5p	22898
mir-9-5p	9823
mir-9-5p	10121
mir-9-5p	79718
mir-9-5p	55585
mir-9-5p	55603
mir-9-5p	169966
mir-9-5p	54855
mir-9-5p	27351
mir-9-5p	403313
mir-9-5p	29957
mir-9-5p	55186
mir-9-5p	399512
mir-9-5p	84275
mir-9-5p	84962
mir-9-5p	79989
mir-9-5p	64427
mir-9-5p	249
mir-9-5p	196463
mir-9-5p	79887
mir-9-5p	163933
mir-9-5p	79796
mir-9-5p	2895
mir-9-5p	210
mir-9-5p	2899
mir-9-5p	146057
mir-9-5p	100885848
mir-9-5p	84108
mir-9-5p	84333
mir-9-5p	5324
mir-9-5p	29841
mir-9-5p	122953
mir-9-5p	9519
mir-9-5p	254170
mir-9-5p	23219
mir-9-5p	220965
mir-9-5p	10498
mir-9-5p	23025
mir-9-5p	51100
mir-9-5p	10174
mir-9-5p	54620
mir-9-5p	146330
mir-9-5p	84961
mir-9-5p	6096
mir-9-5p	6095
mir-9-5p	57600
mir-9-5p	96459
mir-9-5p	5903
mir-9-5p	9283
mir-9-5p	10231
mir-9-5p	64137
mir-9-5p	9043
mir-9-5p	19
mir-9-5p	119
mir-9-5p	283464
mir-9-5p	5606
mir-9-5p	5605
mir-9-5p	5609
mir-9-5p	10015
mir-9-5p	57520
mir-9-5p	80816
mir-9-5p	55252
mir-9-5p	171023
mir-9-5p	27
mir-9-5p	4215
mir-9-5p	10746
mir-9-5p	4214
mir-9-5p	829
mir-9-5p	54964
mir-9-5p	10006
mir-9-5p	18
mir-9-5p	2926
mir-9-5p	23516
mir-9-5p	91252
mir-9-5p	23168
mir-9-5p	9625
mir-9-5p	5126
mir-9-5p	5046
mir-9-5p	5125
mir-9-5p	22848
mir-9-5p	23111
mir-9-5p	79608
mir-9-5p	64778
mir-9-5p	10204
mir-9-5p	166929
mir-9-5p	259230
mir-9-5p	387
mir-9-5p	57381
mir-9-5p	23433
mir-9-5p	94056
mir-9-5p	3800
mir-9-5p	55421
mir-9-5p	5989
mir-9-5p	80233
mir-9-5p	5991
mir-9-5p	64864
mir-9-5p	222546
mir-9-5p	113189
mir-9-5p	51363
mir-9-5p	55974
mir-9-5p	10749
mir-9-5p	84872
